CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U45200TG2020PTC141763,SREE DIVITH ENTERPRISES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,15-07-2020,"Flat No.C-1204, Raheja Vistas,Road No-12   IDA Nacharam, Uppal,,Hyderabad,Hyderabad,Telangana,500076-India",Unlisted,Active,telangana,Indian,45200,Construction
U45200TG2022PTC163460,LANDS WOOD INFRA PROJECTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,06-06-2022,"H NO. 8-2-686/B/55/1 P NO. 1   ROAD NO. 12 BANJARA HILLS,HYDERABAD,Hyderabad,Telangana,500034-India",Unlisted,Active,telangana,Indian,45200,Construction
U45200TS2024PTC187419,SKULL DETAILING STUDIO PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,11-07-2024,"5 MIG,S.F COLONY HAYATHNAGAR,Hayathnagar,Hyderabad,Telangana,500070-India",Unlisted,Active,telangana,Indian,45200,Trading
U55209TG2021PTC153980,ULTIMUS FOOD PARK PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,10-08-2021,"7-1-61/8   AMEERPET,Hyderabad,Hyderabad,Telangana,500017-India",Unlisted,Active,telangana,Indian,55209,Trading
U55209TG2022OPC163452,R SQUARE STAY AND SOLUTIONS (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,100000,100000,06-06-2022,"7-3-18/1/B,  ON PLOT NO.1/B   SARASWATHI NAGAR, MALLIKARJUNA NAGAR,,HYDERABAD,Hyderabad,Telangana,500070-India",Unlisted,Active,telangana,Indian,55209,Trading
U55209TG2022PTC165633,LA CUPULA INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,12-08-2022,"710B,LAXMI SAI NILAYAM ROAD NO.36   WHISPER VALLEY,VENKATAGIRI,JUBILEE HILLS,HYDERABAD,Hyderabad,Telangana,500033-India",Unlisted,Active,telangana,Indian,55209,Trading
U56100TS2024PTC186234,MOVE78 HOSPITALITY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,04-06-2024,"LVS Arcade, Plot No. 71, Jubilee Enclave, Hitec City, Serilingampally,91 Springboard Business Hub Pvt Ltd,,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,56100,"Transport, storage and Communications"
U59111TS2024PTC188332,KALKIYUGA PRODUCTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,08-08-2024,"9-122/1, Ram Nagar,CCC X Road, theegalpad,Mancherial,Adilabad,Telangana,504302-India",Unlisted,Active,telangana,Indian,59111,Business Services
U59113TS2023PTC175756,OKTV MEDIA AND BROADCSTING PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,04-08-2023,"8-3-214/2, 3rd Floor,,Murthy Mansion, Ameerpet,Khairatabad,Hyderabad,Telangana,500038-India",Unlisted,Active,telangana,Indian,59113,Business Services
U62010TS2024PTC186844,AHIYANARNAV PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,24-06-2024,"205, 2ND FLOOR,1ST BLOCK, PSR PRIME TOWERS, INDIRA NAGAR,Seri Lingampally,K.V.Rangareddy,Telangana,500032-India",Unlisted,Active,telangana,Indian,62010,Business Services
U62011TS2023PTC175887,OCTMARK TECHNOLOGIES INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,15000,09-08-2023,"8 - 39/1, Narayanapuram,Colony, Dammaiguda,,Rangareddy,Hyderabad,Telangana,500083-India",Unlisted,Active,telangana,Indian,62011,Business Services
U62011TS2024PTC186503,EVENING ELEPHANT TECH SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,13-06-2024,"8-3-169/60/628,Indira Nagar, Borabanda,Ameerpet,Hyderabad,Telangana,500018-India",Unlisted,Active,telangana,Indian,62011,Business Services
U62012TS2024PTC187602,SWIFTCARRY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,17-07-2024,"F NO 104 BLOCK II,PRAGATHI ENCLAVE MIYAPUR,Tirumalagiri,Hyderabad,Telangana,500049-India",Unlisted,Active,telangana,Indian,62012,Business Services
U72200TG2020PTC141339,AIMIT SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,03-07-2020,"10A, Goldenpalms, Ameenpur,,Hyderabad,Rangareddi,Telangana,502032-India",Unlisted,Strike Off,telangana,Indian,72200,Business Services
U72200TG2020PTC142476,NTAX ADVISORY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,03-08-2020,"P.No.23, Sy.No.177, Sri Lakshmi Nilayam   Addagutta, H M T Colony, Kukatpally,Hyderabad,Hyderabad,Telangana,500072-India",Unlisted,Active,telangana,Indian,72200,Business Services
U45209TG2020PTC141086,SRI MANASA INFRA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,25-06-2020,"#1-6-46 and 250, Parklane, Secunderabad,Hyderabad,Hyderabad,Telangana,500003-India",Unlisted,Strike Off,telangana,Indian,45209,Construction
U45209TG2021PTC153936,VSM STRUCTURAL ENGINEERS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,500000,09-08-2021,"VILLA NO- 82, ADITYAS VILLA GRANDE   PET BASHEERABAD, MEDCHAL MALKAJGIRI,HYDERABAD,Hyderabad,Telangana,500067-India",Unlisted,Active,telangana,Indian,45209,Construction
U45209TG2021PTC154098,RRKORAMS CONSTRUCTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,13-08-2021,"12-4-196, FLAT NO 208 NARASIMHA GOUD   APARTMENTS, MOOSAPET, KUKATPALLY,MEDCHAL,MALKAJGIRI,Rangareddi,Telangana,500018-India",Unlisted,Active,telangana,Indian,45209,Construction
U45209TG2022PTC164050,NISARGA AGARWAL HOMES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,2000000,2000000,24-06-2022,"3-6-780/1   Himayat Nagar,Hyderabad,Hyderabad,Telangana,500029-India",Unlisted,Active,telangana,Indian,45209,Construction
U45309TG2020PTC140780,VISVAMYAA PROJECTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,500000,11-06-2020,"DNO 8-3-219 F No 201,Surya Kalyan Castle   BehindLane Of JJ Hospital,Kalyan Nagar-1,Hyderabad,Hyderabad,Telangana,500038-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2020PTC141385,BELLAMKONDA CONSTRUCTIONS AND SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,04-07-2020,"2-2-22/19/B, NTR ground area,   SNEHA NAGAR, MAHABUBABAD,WARANGAL,Warangal,Telangana,506101-India",Unlisted,Strike Off,telangana,Indian,45309,Construction
U45309TG2020PTC141525,PC TECHNO PROJECTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,08-07-2020,"B NO 105/A, H NO 7-94B, FLAT NO 304   SAIVILLAGE APATS ,BLOCK-B,PRAGATHI NAGAR,KUKATPALLY,Hyderabad,Telangana,500090-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2020PTC142076,SAVAN GREEN INFRA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,23-07-2020,"3rd Floor, Plot.No.2, Block.No.2, in CF Area   Phase-V, IDA Cherlapally,,Hyderabad,Rangareddi,Telangana,500051-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2020PTC142620,SSMITHRA INFRASTRUCTURE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,5000000,100000,08-08-2020,"H.NO.6-3-661, FLAT NO.404, LUMBINI MAJESTIC,   KAPADIA LINE, SOMAJIGUDA,,HYDERABAD,Hyderabad,Telangana,500082-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2020PTC142779,VASSVIK GEO PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,13-08-2020,"H NO  49-312-21/303 FLAT NO.303   Sai Ganesh Residency, Padma Nagar,,HYDERABAD,Rangareddi,Telangana,500043-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2021PTC152580,SRIYAN INFRASTRUCTURE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,26-06-2021,"FLAT NO 401, 7-1-621/103, HNO:34/3RT   SANJEEVA REDDY NAGAR,HYDERABAD,Rangareddi,Telangana,500038-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2021PTC152686,TNR VAISHNAVI INFRA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,30-06-2021,"H.No 1-29/2/B, Mohan Nagar   Kothapet,Hyderabad,Hyderabad,Telangana,500035-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2021PTC154339,SITARAM & SOURAV RAGHAV DEVELOPERS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,750000,25-08-2021,"Plot No-102, Kuber Tower,   Near National police academy, Shivrampal,ly,Hyderabad,Hyderabad,Telangana,500052-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2022PTC163795,BIGCENT PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,10000,10000,18-06-2022,"P .No .681   Vasant Nagar Kukatpally,Hyderabad,Hyderabad,Telangana,500085-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2022PTC163812,SRI DURGA BHAVANI CONTRACTORS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,18-06-2022,"H.No. 8-3-833/277, Phase-2   Kamalapuri Colony, Near Green Bawarchi,Hyderabad,Hyderabad,Telangana,500073-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2022PTC164137,MUKUNDA HOMES AND DEVELOPERS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,500000,27-06-2022,"HNO 45-90-85, CHANDRA VIHAR COLONY   DAWOODKHAN GUDA, BADANGPET BALAPUR,HYDERABAD,Hyderabad,Telangana,500058-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2022PTC164748,SAANVI GLOBAL PROPERTIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,1500000,14-07-2022,"PLOT NO 4-7-102/46, SAI ENCLAVE   LANE NO3, NACHARAM, HABSIGUDA,HYDERABAD,Hyderabad,Telangana,500007-India",Unlisted,Active,telangana,Indian,45309,Construction
U10100TG2020PTC142449,DECCAN ENERGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,03-08-2020,"5-3-429/2, Plot no.212   Seshadri Nagar Colony,Kukatpally,Hyderabad,Hyderabad,Telangana,500072-India",Unlisted,Active,telangana,Indian,10100,Mining and Quarrying
U32400TS2024PTC188711,HYPERGLO TOYS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,23-08-2024,"P.NO 1, MEGHANA ESTATES,,BLOCK 2, ARUNODAYA COLONY,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,32400,Manufacturing (Others)
U33100TG2020PTC142612,CAPSTONE BIOTECH PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,07-08-2020,"FLAT NO 302 LAXMINIVAS CZECH COLONY   7-2-1735 AND 7-2-1813/5/A, SANATH NAGAR,HYDERABAD,Hyderabad,Telangana,500018-India",Unlisted,Strike Off,telangana,Indian,33100,Manufacturing (Machinery and Equipments)
U33100TG2021PTC153626,FIDES MEDTECH PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,109370,30-07-2021,"Villa No. 98, Mokila, Reliance Green,   Shankarpally, Mokila, K.V. Rangareddy,,Hyderabad,Hyderabad,Telangana,501203-India",Unlisted,Active,telangana,Indian,33100,Manufacturing (Machinery and Equipments)
U33100TG2022OPC164634,INTHES BIOTECH (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,100000,100000,11-07-2022,"5-46/22/G2. PLOT NO.3 PART 22,SA VANI RESIDENCY, NAGARAM, DAMMAIGUDA, HYDERABAD,Rangareddy,Hyderabad,Telangana,500083-India",Unlisted,Active,telangana,Indian,33100,Manufacturing (Machinery and Equipments)
U33119TG2022PTC164040,5N8 HEALTH SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,10000,24-06-2022,"C/o Fondation for CfHE, Indian Institute   of Technology Hyderabad, Kandi,Medak,Medak,Telangana,502285-India",Unlisted,Active,telangana,Indian,33119,Manufacturing (Machinery and Equipments)
U35105TS2023FTC174260,VEH UJJAVAL ENERGY RENEWABLES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,1000000,21-06-2023,"9th Floor, My Home Twitza,TSIIC Hyderabad Knowledge,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Strike Off,telangana,Indian,35105,"Electricity, Gas and Water companies"
U35105TS2024PTC186402,M.K RENEWABLE ENERGY RESOURCES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,10-06-2024,"NO. 14-15 VILLA NO 15,CADOL CASHMERE COURT,Rangareddy,K.V.Rangareddy,Telangana,501203-India",Unlisted,Active,telangana,Indian,35105,"Electricity, Gas and Water companies"
U35106TS2024PTC188130,MEIL ECO ENERGY STORAGE TECHNOLOGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,02-08-2024,"Unit No: 22, Technocrat,Industrial Estate,Rangareddy,Hyderabad,Telangana,500037-India",Unlisted,Active,telangana,Indian,35106,"Electricity, Gas and Water companies"
U35109TS2023PTC176045,LEILA ENTERPRISES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,14-08-2023,"Flat No. 303,Cyber Residency,,Seri Lingampally,K.V.Rangareddy,Telangana,500032-India",Unlisted,Active,telangana,Indian,35109,"Electricity, Gas and Water companies"
U36100TG2020PTC141120,RECLIX INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,5000000,4500000,26-06-2020,"PLOT NO 4-64/3, SY NO 223 & 225   NEAR PATIGANAPUR, PATANCHERU,HYDERABAD,Hyderabad,Telangana,502319-India",Unlisted,Active,telangana,Indian,36100,Manufacturing (Others)
U63030TG2022PTC163916,FARMABLE DISTRIBUTION MARKETS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,21-06-2022,"#102   PLOT NO 19 & 20, BHEL COLONY, RASOOLPURA,SECUNDERABAD,Hyderabad,Telangana,500003-India",Unlisted,Active,telangana,Indian,63030,"Transport, storage and Communications"
U63030TG2022PTC164665,MIRACLE EXPRESS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,12-07-2022,"12-1-503/26,B08,Laxminagar,   Near Sri Durga High School, Lalapet,Secunderabad,Hyderabad,Telangana,500017-India",Unlisted,Active,telangana,Indian,63030,"Transport, storage and Communications"
U63030TG2022PTC165916,GOVIET HOLIDAY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,24-08-2022,"8-3-973/2, Flat No 201   Divya apartments, Yellareddy Guda,Hyderabad,Hyderabad,Telangana,500073-India",Unlisted,Active,telangana,Indian,63030,"Transport, storage and Communications"
U70103TG2021PTC153958,AGNG FARMS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,09-08-2021,"Plot No 32, Veerabhadra Nilayam, Phase 2   Icrisat Colony, Beeeramguda, Patancheru,Hyderabad,Hyderabad,Telangana,502032-India",Unlisted,Active,telangana,Indian,70103,Real Estate and Renting
U70109TG2020PTC141268,GOONCHA ESTATES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,30-06-2020,"2-1-8/A, Plot Nos. 68, 49A, 49B, Nagole Main Road,   Uppal Mandal,,Hyderabad,Rangareddi,Telangana,500068-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2020PTC142914,NATURE NIVAS HOUSING PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,500000,18-08-2020,"3-13-285, 2ndfloor,Sri shiva sai heights   Near Rajiv Gandhi nagar bustop L B nagar,hyderabad,Hyderabad,Telangana,500074-India",Unlisted,Strike Off,telangana,Indian,70109,Real Estate and Renting
U70109TG2020PTC142948,ANTHILL PROPERTIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,19-08-2020,"6-3-600/R/3D, Reliance Estates,Anand   Jyothi Co-op Hsg Society,Khairtabad,Hyderabad,Hyderabad,Telangana,500082-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2020PTC142961,GREENMETRO TOWNSHIPS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,19-08-2020,"P.No. 787, Road No. 36,   Jubilee Hills,,Hyderabad,Hyderabad,Telangana,500033-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2021PTC152126,CONSTINT TURNKEY SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,08-06-2021,"Plot No 646, Vivekanandanagar Colony   Kukatpally,Hyderabad,Hyderabad,Telangana,500072-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2021PTC152692,HIGHRISE BUILDERS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,30-06-2021,"Sandhya Elite, SY NO 78, 80, 85, 86, 87   NANAKRAMGUDA, GACHIBOWLI,HYDERABAD,Rangareddi,Telangana,500008-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2021PTC152836,SHREE JAYATHEERTHA ENTERPRISES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,06-07-2021,"H NO.3-4-526/33, FLAT NO.201, N L G RESIDENCY,   BARKATPURA,HYDERABAD,Hyderabad,Telangana,500027-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2021PTC153135,SUPRABHA TOWNSHIP PROMOTERS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,14-07-2021,"h.no 2-5-453 1st floor   road no 6 sv colony,Hanamkonda,Warangal,Telangana,506001-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2022PTC163421,ABEESHTA HOMES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,02-06-2022,"6-3-252/1/1, Flat No 302   Fortune Habitat, Erra Manzil, Punjagutta,Hyderabad,Hyderabad,Telangana,500082-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2022PTC163917,RP INFRACRAFT PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,21-06-2022,"D.NO.2-1-60/5, SUPRAJA NILAYAM   LAXMAREDDY COLONY, UPPAL,HYDERABAD,Hyderabad,Telangana,500039-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U90000TS2024PTC188021,WTH ALKAPUR MUSIC PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,499990,100000,30-07-2024,"P No 34 & 35, 2nd Floor,Alkapurtownship,Manikonda,Rangareddy,Rangareddy,Telangana,500089-India",Unlisted,Active,telangana,Indian,90000,"Community, personal and Social Services"
U92410TG2022OPC164590,JAYA PUTRA FITNESS (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,1000000,100000,08-07-2022,"8-2-293/82/65, Road No 4   Prashan Nagar, Jubilee Hills,Hyderabad,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,92410,"Community, personal and Social Services"
U92412TG2022PTC164368,SHETHEYHE PRODUCTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,01-07-2022,"FLAT NO 301, THIRD FLOOR, A V TOWERS   PLOT NO 131, ROAD NO 10, JUBILEE HILLS,HYDERABAD,Hyderabad,Telangana,500033-India",Unlisted,Active,telangana,Indian,92412,"Community, personal and Social Services"
U52100TG2020PTC142051,PRINTOONISTIC PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,22-07-2020,"FLAT NO.402, H.NO. 3-12-117/10-1 VISHWAM   VIHAR APTS P.S. COLONY RAMANTHAPUR UPPAL,HYDERABAD,Hyderabad,Telangana,500013-India",Unlisted,Active,telangana,Indian,52100,Trading
U52100TG2022PTC165219,DYUTHI DAIRY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,20000,27-07-2022,"8-3-231/A /447&448   SRI KRISHNA NAGAR,HYDERABAD,Rangareddi,Telangana,500072-India",Unlisted,Active,telangana,Indian,52100,Trading
U52109TS2023PTC173939,GREEN CUBES LOGISTICS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,100000,09-06-2023,"5th Floor, Accord Blu,Road No. 10,Khairatabad,Hyderabad,Telangana,500034-India",Unlisted,Active,telangana,Indian,52109,"Transport, storage and Communications"
U52109TS2023PTC174077,SAGECYIENT PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,13-06-2023,"H.no: 8-2-163/1/A &,8-2-163/A/2 , wyra road,Khammam (Urban),Khammam,Telangana,507001-India",Unlisted,Active,telangana,Indian,52109,"Transport, storage and Communications"
U52202TG2022PTC165834,SANSARI FOODS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,22-08-2022,"H.No 4-11-99/1/7, Chintalmet   M M Pahadi,Hyderabad,Rangareddi,Telangana,500048-India",Unlisted,Active,telangana,Indian,52202,Trading
U52209TG2022PTC164265,HNWI FOOD & MART PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,29-06-2022,"Plot No. 85, NRI Anand Nagar Colony,   Beeramguda Near Sri Balaji Conversation,Medak,Medak,Telangana,502032-India",Unlisted,Active,telangana,Indian,52209,Trading
U52209TG2022PTC165333,SNR MYSTORE35 PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,01-08-2022,"8-3-322&323/1 TO 12&A TO G/A/1114, D.NO.   1114, VASAVI MPM GRAND, YELLAREDDYGUDA,HYDERABAD,Hyderabad,Telangana,500016-India",Unlisted,Active,telangana,Indian,52209,Trading
U52241TS2023PTC175990,TRADE WOLF LOGISTICS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,11-08-2023,"12-2-459/A/23/1,AMBA GARDEN,Asifnagar,Hyderabad,Telangana,500028-India",Unlisted,Active,telangana,Indian,52241,"Transport, storage and Communications"
U52243TS2023PTC173936,PM LOGISTIC SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,09-06-2023,"Plot No 69, Sy No.33,34/P,Ravindra Co-op HS, B Pet,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,52243,"Transport, storage and Communications"
U74140TG2020PTC143223,PHOTON360 METRICS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,26-08-2020,"PLOT NO.13-6-434/B/29 G3, CHAITANYA RESIDENCY,   OM NAGAR, GOLCONDA,,HYDERABAD,Hyderabad,Telangana,500008-India",Unlisted,Active,telangana,Indian,74140,Business Services
U74300TG2021OPC153128,MYSHTA ORGANICS (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,100000,100000,14-07-2021,"2-2-1089/A/1/2 FLAT 215 GOLNAKA,Hyderabad,Hyderabad,Telangana,500013-India",Unlisted,Active,telangana,Indian,74300,Business Services
U63122TS2023PTC174692,SUNCOM MEDIA AND ENTERTAINMENTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,05-07-2023,"H. No. 2-2-1133/5/7,Shivam Road,Musheerabad,Hyderabad,Telangana,500044-India",Unlisted,Active,telangana,Indian,63122,Business Services
U72200TG2021FTC154113,VUDYOG TECHNOLOGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,100000,14-08-2021,"CKV-1046, SURVEY NO 192, 4TH FLOOR, SARK, HOUSE,   KONDAPUR, SERILINGAMPALLY MANDAL, KONDAP,UR,,RANGAREDDI,Hyderabad,Telangana,500084-India",Unlisted,Active,telangana,Indian,72200,Business Services
U72200TG2021PTC153731,ACROZON PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,03-08-2021,"LVS ARCADE, PLOT NO 71,JUBILEE ENCLAVE   HITECH CITY,MADHAPUR,SERLINGAMPALLY,HYDERABAD,Rangareddi,Telangana,500081-India",Unlisted,Active,telangana,Indian,72200,Business Services
U72200TG2021PTC153801,AICB INFOTECH PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,04-08-2021,"Flat No. 203, Plot No. 1374/275   Sri Sai Parivar Apuroopa Colony, Qutubul,Hyderabad,Hyderabad,Telangana,500090-India",Unlisted,Active,telangana,Indian,72200,Business Services
U72200TG2022PTC164485,NITHO TECHNOLOGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,150000,06-07-2022,"Flat No.106,C-Block,Greenmark Galaxy apt   Raghavendra Colony, Kondapur,HYDERABAD,Rangareddi,Telangana,500084-India",Unlisted,Active,telangana,Indian,72200,Business Services
U72200TG2022PTC165328,TEKNICLOUD IT SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,01-08-2022,"H-No 3-10-26/9/B/1, Ramanthpur,,hyderabad,Rangareddi,Telangana,500013-India",Unlisted,Active,telangana,Indian,72200,Business Services
U72300TG2021PTC153500,TRIGGIN ANALYTIC SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,27-07-2021,"1-10-72/5 Flat no 502,Arnolds Residency Road No 2 Chikoti Gardens,Secunderabad,Hyderabad,Telangana,500016-India",Unlisted,Active,telangana,Indian,72300,Business Services
U72500TG2020PTC143242,HESA TECHNOLOGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,10000,27-08-2020,"H.No. 36-137/6 & 36 -136/49, Plot No. 61 & 63,,SS Mansion, First Floor, Defence Colony,Tirumalagiri,Hyderabad,Telangana,500094-India",Unlisted,Active,telangana,Indian,72500,Business Services
