CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U62091KA2023FTC176696,TYRADS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,100000,28-07-2023,"NO.43, RESIDENCY ROAD,Bangalore North,Bangalore,Karnataka,560025-India",Unlisted,Active,karnataka,Indian,62091,Business Services
U62091KA2023PTC176729,BRINGINLABS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,31-07-2023,"26 Yalahanka Street Devanahalli,Devanahalli,Bangalore Rural,Karnataka,562110-India",Unlisted,Active,karnataka,Indian,62091,Business Services
U62091KA2023PTC176859,FORGEORG SOFTWARE SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,02-08-2023,"NO.82/2, 16TH MAIN ROAD, BEGURMAIN ROADHONGSANDRA,Bangalore South,Bangalore,Karnataka,560068-India",Unlisted,Active,karnataka,Indian,62091,Business Services
U62091KA2024PTC189567,ADNA CONSULTING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,11-06-2024,"1379/B/3,Prasanna Building,Belgaum,Belgaum,Karnataka,590001-India",Unlisted,Active,karnataka,Indian,62091,Business Services
U62091KA2024PTC192088,MLAISEC INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,14-08-2024,"235 BINNAMANGALA 2ND FLOOR 13TH CROSS ROAD,2ND STAGE INDIRA NAGAR,Bangalore North,Bangalore,Karnataka,560038-India",Unlisted,Active,karnataka,Indian,62091,Business Services
U62099KA2023PTC174921,DOD OF DIGITALS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,30000,14-06-2023,"No.18, 3rd cross,K G Nagar,Bangalore South,Bangalore,Karnataka,560019-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2023PTC175218,FERILION LABS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,1000000,23-06-2023,"#187,Pearlwood, 1st Floor,A Block, AECS Layout,Bangalore North,Bangalore,Karnataka,560037-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2023PTC175768,STOCKBITE INFO SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,10-07-2023,"15-52/8, MKJ Complex,Red Hill, Manampadi,Mangalore,Dakshina Kannada,Karnataka,574154-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2023PTC175810,TECHBERAWAA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,10-07-2023,"C-504, 5th Floor, Jalvayu Heights,,HMT Factory Main Road, Jalahalli,Bangalore North,Bangalore,Karnataka,560013-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2023PTC176902,ZULA INTERNET PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,03-08-2023,"A203, Stag Aditya Apts,26,Ashwini Layout, Ejipura,Bangalore North,Bangalore,Karnataka,560047-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024OPC189765,PURPLE NOISE AI (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,100000,10000,14-06-2024,"2J43, KRISTAL JASPER,KASAVANAHALLI,Bangalore South,Bangalore,Karnataka,560035-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC189336,COMPANE TECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,03-06-2024,"No.297, 1st Flr, 35th Crs,7th C Mn, Jayanagar 4 Blk,Bangalore South,Bangalore,Karnataka,560011-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC189479,RELAYT SOCIAL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,10000,10000,07-06-2024,"No. 502, Sharada 4S, 22nd Cross Road,,Sector 3, HSR Layout,,Bangalore South,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC189510,FIKSU GLOBAL SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,10-06-2024,"Flat No 208 B Block Royal,Mist Apartment, Heelalige,Bangalore South,Bangalore,Karnataka,560099-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC190005,SPACED REVISION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,22-06-2024,"HD-267, Block L,,WeWork Embassy TechVillag,Bangalore South,Bangalore,Karnataka,560103-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC190837,MIPSOFT COMTECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,1500000,15-07-2024,"No 313 A, Dr. Siddaiah, Puranik Road,Basaveshwaranagar,Bangalore North,Bangalore North,Bangalore,Karnataka,560079-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC190908,OCTAIP CYBER SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,16-07-2024,"UNIT 101, OXFORD TOWERS,139, HAL OLD AIRPORT RD,Bangalore North,Bangalore,Karnataka,560008-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC192252,BENNELONG IT PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,200000,23-08-2024,"No 39,2nd Cross,Arekere Main Road,Bangalore South,Bangalore,Karnataka,560076-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC192271,NANSITE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,24-08-2024,"NO 150 1ST CROSS,BALAJI LAYOUT,Bangalore South,Bangalore,Karnataka,560056-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC192421,HASH & HYPHEN PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,28-08-2024,"SY. NO 431,SARJAPUR,Anekal,Bangalore,Karnataka,562125-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U62099KA2024PTC192633,DIGITAL VIMAL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,200000,31-08-2024,"Site# 15, 16 & 17 KNo 354,Kalkere Village,Bangalore North,Bangalore,Karnataka,560043-India",Unlisted,Active,karnataka,Indian,62099,Business Services
U01110KA2021PTC149124,SHORAPUR TALUKA MILLETS FARMERS PRODUCER COMPANY LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,3000000,1031000,06-07-2021,"H No E 34, MAIN ROAD, SHELLAGI,SHORAPUR,Bidar,Karnataka,585224-India",Unlisted,Active,karnataka,Indian,1110,Agriculture and Allied Activities
U01122KA2022PTC164864,MAHA PRABHULINGESHWAR AGRO FARMERS PRODUCER COMPANY LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,10000,12-08-2022,"CTS No. 5326/13, Gopal Chamber   Opp. G. G. High School,Jamakhandi,Bagalkot,Karnataka,587301-India",Unlisted,Active,karnataka,Indian,1122,Agriculture and Allied Activities
U01400KA2020PTC137362,DODNALLI SHAMBHULINGESHWARA FARMER PRODUCER COMPANY LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,338000,18-08-2020,"HOUSE NO. 09,   DODNALLI,SIRSI,Uttara Kannada,Karnataka,581402-India",Unlisted,Active,karnataka,Indian,1400,Agriculture and Allied Activities
U15549KA2020PTC135379,7 SPIRITS DISTILLERY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,10000000,10000000,29-06-2020,"#320, 5TH CROSS, 5TH MAIN, 1ST FLOOR   TATA NAGAR,BANGALORE,Bangalore,Karnataka,560092-India",Unlisted,Strike Off,karnataka,Indian,15549,Manufacturing (Food stuffs)
U15549KA2022OPC161945,SALTED OLIVE FOODS AND BEVERAGES (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,10000,5000,01-06-2022,"498/458/49A 2 near Durga medicals   Whitefield,Bangalore,Bangalore,Karnataka,560066-India",Unlisted,Active,karnataka,Indian,15549,Manufacturing (Food stuffs)
U15549KA2022PTC163718,SOSEU FOODS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,100000,13-07-2022,"No. 202, Avensdale No. 5 Moyenville road   Longford Town,Bangalore,Bangalore,Karnataka,560025-India",Unlisted,Active,karnataka,Indian,15549,Manufacturing (Food stuffs)
U15549KA2022PTC165148,SPACEJAR NUTRITION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,22-08-2022,"#259, Vinayaka Layout, 14 Cross,Bangalore,Bangalore,Karnataka,560072-India",Unlisted,Active,karnataka,Indian,15549,Manufacturing (Food stuffs)
U37100KA2022PTC163900,BIKIYA TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,10000,18-07-2022,"No. 11, 4th Main Road, Adi Kabir Ashrama   Extension, Matadahalli, RT Nagar Post,Bangalore,Bangalore,Karnataka,560032-India",Unlisted,Active,karnataka,Indian,37100,Manufacturing (Others)
U40107KA2022PTC162889,MYSORE RENEWABLE INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,24-06-2022,"NO.383, 7TH BLOCK,   2ND STAGE, NAGARABHAVI,BANGALORE,Bangalore,Karnataka,560072-India",Unlisted,Active,karnataka,Indian,40107,"Electricity, Gas and Water companies"
U68100KA2023PTC175475,BYGWYN DEVELOPERS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,50000,03-07-2023,"#9, Vanashram Rd,,T.C Palya,,Bangalore North,Bangalore,Karnataka,560036-India",Unlisted,Active,karnataka,Indian,68100,Real Estate and Renting
U68100KA2023PTC177003,SQ REALITY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,300000,300000,07-08-2023,"C/O SYED HEDAYUT AHMED,28,BANTMARAMMA TEMPLE STREET,Kanakapura,Ramanagar,Karnataka,562117-India",Unlisted,Active,karnataka,Indian,68100,Real Estate and Renting
U68100KA2024PTC190534,PADMOBHAVA RENTING AND LEASING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,1000000,03-07-2024,"HOUSE NO - 43,,GULABHI NILAYA,COCONUT GA,Bangalore South,Bangalore,Karnataka,560100-India",Unlisted,Active,karnataka,Indian,68100,Real Estate and Renting
U68200KA2023PTC175469,SREEYAN DEVELOPERS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,03-07-2023,"189, SY NO 30/1,CHAITRA SRI COMP,,Bangalore North,Bangalore,Karnataka,560077-India",Unlisted,Active,karnataka,Indian,68200,Real Estate and Renting
U68200KA2023PTC177304,AMSUMADHURA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,14-08-2023,"No. 31, 4th Stage,Medahalli, K.R.Puram,Bangalore South,Bangalore,Karnataka,560049-India",Unlisted,Active,karnataka,Indian,68200,Real Estate and Renting
U68200KA2023PTC177490,MSRMAA INFRAPRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,19-08-2023,"NO.  07, K NO .13,,GREENGARDEN LAYOUT,,Bangalore North,Bangalore,Karnataka,560049-India",Unlisted,Active,karnataka,Indian,68200,Real Estate and Renting
U68200KA2024PTC190713,SRI GREEN ASSETS REALTY VENTURES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,10-07-2024,"NO.02,1ST CROSS J C ROAD,Bangalore South,Bangalore,Karnataka,560027-India",Unlisted,Active,karnataka,Indian,68200,Real Estate and Renting
U68200KA2024PTC191790,BANGALORE GRIHA MITRA DEVELOPERS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,07-08-2024," #43B, 1st floor,1st phase,,road no. 3, jigani industrial area,,Anekal,Bangalore,Karnataka,560105-India",Unlisted,Active,karnataka,Indian,68200,Real Estate and Renting
U68200KA2024PTC192509,GROAVY BUILDERS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,29-08-2024,"#271/183 2ND FLOOR NORTH,MAIN RD G BLOCK,Bangalore North,Bangalore,Karnataka,560092-India",Unlisted,Active,karnataka,Indian,68200,Real Estate and Renting
U10712KA2024PTC189436,CONSCIOUS COOKIE HOUSE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,300000,06-06-2024,"No. 533, PRIDE VATIKA,Layout, Bukkasagara,Anekal,Bangalore,Karnataka,560105-India",Unlisted,Active,karnataka,Indian,10712,Manufacturing (Food stuffs)
U10729KA2024PTC190917,CERS AGRO INDUSTRIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,16-07-2024,"Eshanna Gulgannavar Campus,NH 67 Gadag Bypass Dadegal,Koppal,Koppal,Karnataka,583238-India",Unlisted,Active,karnataka,Indian,10729,Manufacturing (Food stuffs)
U10790KA2024PTC189738,SUGRAASA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,14-06-2024,"New 6/2, 15th Main,,Raghavendra Block,Bangalore South,Bangalore,Karnataka,560050-India",Unlisted,Active,karnataka,Indian,10790,Manufacturing (Food stuffs)
U10799KA2023PTC177321,SOUDAGER&SONS ENTERPRISES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,20000,16-08-2023,"NO.14-39/40,,SULEPETH,,Chincholi,Gulbarga,Karnataka,585324-India",Unlisted,Active,karnataka,Indian,10799,Manufacturing (Food stuffs)
U11031KA2023PTC175918,BELGAUM BREWING WORKS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,60000000,7500000,11-07-2023,"The One Building, 2nd Floor, Lotus County,Mandoli Road,Belgaum,Belgaum,Karnataka,590006-India",Unlisted,Active,karnataka,Indian,11031,Manufacturing (Food stuffs)
U11043KA2024PTC191437,AKHILAM BEVERAGES INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,10000,29-07-2024,"NO 34, 1ST FLOOR, 4TH MAIN, 16TH CROSS,VIDYARANYAPURAM, MYSORE SOUTH, MYSORE,Mysore,Mysore,Karnataka,570008-India",Unlisted,Active,karnataka,Indian,11043,Manufacturing (Food stuffs)
U11100KA2022OPC162788,AUTOSYS INTERNATIONAL TRADE (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,100000,100000,22-06-2022,"69, CHETNA COLONY   BENGERI,DHARWAD,Dharwad,Karnataka,580023-India",Unlisted,Active,karnataka,Indian,11100,Mining and Quarrying
U15100KA2020PTC136149,MERACLUS ENHANCED WELLNESS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,18-07-2020,"No 401, Cricket House 34,   16th Cross, 10th A Main Road, Malleswara,Bangalore,Bangalore,Karnataka,560055-India",Unlisted,Strike Off,karnataka,Indian,15100,Manufacturing (Food stuffs)
U15120KA2024PTC190184,NACKERS LIFESTYLE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,25-06-2024,"B-1101 ,G.R.REGENT,PARK APARTMENTS,Bangalore South,Bangalore,Karnataka,560083-India",Unlisted,Active,karnataka,Indian,15120,Manufacturing (Leather and products thereof)
U36930KA2022OPC165521,SATHISH SPORTS TEAM (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,1000000,50000,29-08-2022,"No.374/117/39, Sneha Sannidhi, 1st Floor,   Vaderapura Village, Gantiganahalli,,Bangalore,Bangalore,Karnataka,560063-India",Unlisted,Active,karnataka,Indian,36930,Manufacturing (Others)
U36990KA2020PTC135009,GOMATHA AYUR PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,530000,18-06-2020,"#24, N S INFO CITY 2,   KVN LAYOUT,,DODDABALLAPURA,Bangalore Rural,Karnataka,561203-India",Unlisted,Active,karnataka,Indian,36990,Manufacturing (Others)
U36997KA2020PTC136627,THINK 4S-INTERIORS AND FURNITURES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,29-07-2020,"2nd & 3rd Floor, No. 1174, Sector 7,   5th Main Road, HSR Layout,,Bangalore,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,36997,Manufacturing (Others)
U65990KA2020PTC137925,ARISTOBIZZ FINANCIAL SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,600010,31-08-2020,"C 803, Valmark Orchard Square   Sy. No. 80/2A1, Kothanur Village,Bangalore,Bangalore,Karnataka,560076-India",Unlisted,Active,karnataka,Indian,65990,Finance
U62020KA2023PTC175271,COLLATENET CONSULTING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,20000,26-06-2023,"#12,12th 'A' X,16th Main,BTM 2ND STAGE,Bangalore South,Bangalore,Karnataka,560076-India",Unlisted,Active,karnataka,Indian,62020,Business Services
U62020KA2024PTC190326,AVINYA TECHCORP PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,28-06-2024,"A 604 Aspen, Brigade Orchards, Devanahalli,,Devanahalli, Bangalore Rural- 562110, Karnataka,Devanahalli,Bangalore Rural,Karnataka,562110-India",Unlisted,Active,karnataka,Indian,62020,Business Services
U62020KA2024PTC191161,LOGICFLOW LABS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,23-07-2024,"Flat No. 3341, 03rd Floor,,Seegehalli, Kannamangala,Bangalore South,Bangalore,Karnataka,560067-India",Unlisted,Active,karnataka,Indian,62020,Business Services
U46521KA2023PTC175084,ZEMICON ELECTRONICS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,200000,20-06-2023,"NO 5M/645,5TH MAIN ROAD, OMBR LAYOUT, BANASAWADI,Bangalore North,Bangalore,Karnataka,560043-India",Unlisted,Active,karnataka,Indian,46521,Trading
U46524KA2023PTC174704,WARPMODE VENTURES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,10000,10000,07-06-2023,"C3 1906,L&T SouthCity RES,Complex,ArakereMicolayout,Bangalore South,Bangalore,Karnataka,560076-India",Unlisted,Active,karnataka,Indian,46524,Trading
U46529KA2023PTC175432,RFMOSS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,1000000,30-06-2023,"#677, 1st Floor, 27th Main,,13th Cross, Sector 1,,Bangalore South,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,46529,Trading
U15490KA2020PTC134802,YERCHI FOODS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2000000,1000000,10-06-2020,"No.77, 2nd Cross, Maruthi Layout, Basavannanagar,   Hoodi, Mahadevapura Post, Near Gopalan I,tl school,Bangalore,Bangalore,Karnataka,560048-India",Unlisted,Active,karnataka,Indian,15490,Manufacturing (Food stuffs)
U15490KA2020PTC136282,ANUTTAMA PRODUCTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,21-07-2020,"NO.5-224 , SAPTHAGIRI , KOOVENJA,   BETTAMAPADY POST,PUTTUR,Dakshina Kannada,Karnataka,574259-India",Unlisted,Active,karnataka,Indian,15490,Manufacturing (Food stuffs)
U15490KA2021PTC150041,SKYLYS FOODS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2000000,1550000,28-07-2021,"Shed No.1, Sy No.76/1,Mylasandra Village,Bangalore South,Bangalore,Karnataka,560068-India",Unlisted,Active,karnataka,Indian,15490,Manufacturing (Food stuffs)
U47110KA2024PTC190736,ARM BEVERAGES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,200000,200000,11-07-2024,"52,8thMain Road VasanthNagar,Bangalore North,Bangalore,Karnataka,560001-India",Unlisted,Active,karnataka,Indian,47110,Trading
U42209KA2024PTC191977,TOOLFAB RENEWABLE ENERGY & INFRA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,75000000,75000000,12-08-2024,"318,5th Ward,Bellary,Bellary,Karnataka,583102-India",Unlisted,Active,karnataka,Indian,42209,Construction
U42909KA2023PTC176424,SYNERGE INFRA SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,24-07-2023,"D.No.713, P-1, 19th Cross,HBCS,Ideal Homes Layout,Bangalore South,Bangalore,Karnataka,560098-India",Unlisted,Active,karnataka,Indian,42909,Construction
U43122KA2023PTC176532,SRI AMMA BEGINGS MOTHER LOVE AND RESPECT INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,26-07-2023,"NO 445,OPPOSITE FIRE STATION,H D Kote,Mysore,Karnataka,571114-India",Unlisted,Active,karnataka,Indian,43122,Construction
U43211KA2024PTC190967,BELAKU INFRA PROJECTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,18-07-2024,"D. No. 164 (A), Ibettu,Hebri Taluk,Karkala,Udupi,Karnataka,576112-India",Unlisted,Active,karnataka,Indian,43211,Construction
U47721KA2023PTC177991,NKMEDICO PHARMACEUTICAL INDUSTRIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,20000,30-08-2023," 1 SHARAY TOWERS,MSK MILL,B/S GOVT PRINTING PRESS,Gulbarga,Gulbarga,Karnataka,585102-India",Unlisted,Active,karnataka,Indian,47721,Trading
U43222KA2023PTC174636,RADIENCE GREEN INITIATIVE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,06-06-2023,"H 1204,12TH FLOOR,SMONDO,,NEO TOWN ROAD,Bangalore South,Bangalore,Karnataka,560100-India",Unlisted,Active,karnataka,Indian,43222,Construction
U43299KA2024PTC192105,AAFACROWN DEVELOPERS ENTERPRISES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,16-08-2024,"9 TH CROSS SIRAJ LEYOUT,E CITY PHASE 1,Bangalore South,Bangalore,Karnataka,560100-India",Unlisted,Active,karnataka,Indian,43299,Construction
U47912KA2023OPC176646,FACE2SHOP VIRTUALTECH (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,100000,10000,28-07-2023,"N 93/9,K 731-2389,VARTHUR,MAIN ROAD, MUNNEKOLALU,Bangalore North,Bangalore,Karnataka,560037-India",Unlisted,Active,karnataka,Indian,47912,Trading
U47912KA2023PTC178033,SEVEN7 TRADE INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,31-08-2023,"NO.37/17 UNT-104 1st FLR,LANGFORD RD PREMIER PRESI,Bangalore North,Bangalore,Karnataka,560025-India",Unlisted,Active,karnataka,Indian,47912,Trading
U65929KA2021PTC149609,FISHFIN CAPITAL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,17-07-2021,"3rd Floor, Sathya Chandra Arcade,   3rd Block, HRBR Layout, Kalyan Nagar,Bangalore,Bangalore,Karnataka,560043-India",Unlisted,Strike Off,karnataka,Indian,65929,Finance
U65990KA2021PTC150939,AJ CHIT FUNDS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,1000000,23-08-2021,"C/O VIJAYA R, NAYAKARAHATTI  RT ROAD,   SIRA NO 895/834/5591,,SIRA,Tumkur,Karnataka,572137-India",Unlisted,Active,karnataka,Indian,65990,Finance
U65990KA2022PTC165074,BLAZE FINVEST PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,500000,19-08-2022,"FLAT NO.S-7,SHREEKARI RESIDENCY, NO.10   3RD FLOOR, HEBBAL, KEMPAPURA,BANGALORE,Bangalore,Karnataka,560024-India",Unlisted,Active,karnataka,Indian,65990,Finance
U65992KA2020PTC134786,MAHATMA BASAVESHWAR CHIT FUND PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,460000,10-06-2020,"NO 66 HUTCH TOWER TC,   NEAR NETAJI SCHOOL, BASAVANA BAGEWADI,BIJAPUR,Bagalkot,Karnataka,586203-India",Unlisted,Active,karnataka,Indian,65992,Finance
U20224KA2023PTC176219,ENLIGHTOPIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,45000,19-07-2023,"3RD MAIN ROAD POLE NO-40,100 KVA  TC W/O DURGEYA,Bangalore North,Bangalore,Karnataka,560063-India",Unlisted,Active,karnataka,Indian,20224,"Manufacturing (Metals and Chemicals, and products thereof)"
U20237KA2024PTC191851,NYXIA E-RETAIL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,1000000,08-08-2024,"1, 3RD MAIN, K.R. GARDEN,Bangalore South,Bangalore,Karnataka,560034-India",Unlisted,Active,karnataka,Indian,20237,"Manufacturing (Metals and Chemicals, and products thereof)"
U21001KA2023PTC178007,VENSONS LIFE CARE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,30-08-2023,"No. 458, 3rd Cross, 4th Main,,Attur Layout,,Bangalore North,Bangalore,Karnataka,560064-India",Unlisted,Active,karnataka,Indian,21001,"Manufacturing (Metals and Chemicals, and products thereof)"
U21099KA2021PTC150942,PACKGIG PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,110000,110000,23-08-2021,"FLAT NO. 203 BUILDING NO. 06 SHANTI PARK   APARTMENTS JAYANAGAR 9TH BLOCK,BANGALORE,Bangalore,Karnataka,560041-India",Unlisted,Active,karnataka,Indian,21099,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U74909KA2023PTC176085,ROIT SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,10000,17-07-2023,"B-201, MANTRI TRANQUIL,,GUBALALA, OFF KANAKPURA,Bangalore South,Bangalore,Karnataka,560061-India",Unlisted,Active,karnataka,Indian,74909,"Community, personal and Social Services"
U74909KA2023PTC177376,BELEYUR RESOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,15000000,12400000,17-08-2023,"Shreevathsa,428, 19B Cross Road,Bangalore South,Bangalore,Karnataka,560011-India",Unlisted,Active,karnataka,Indian,74909,"Community, personal and Social Services"
U22207KA2023PTC177816,MAJESTICPOLYMERS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,25000000,24500000,25-08-2023,"No.22D, Attibele Industri, Area,,Anekal Taluk,,Anekal,Bangalore,Karnataka,562107-India",Unlisted,Active,karnataka,Indian,22207,"Manufacturing (Metals and Chemicals, and products thereof)"
U22207KA2024PTC189626,TPF PVC PIPES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,12-06-2024,"No.105, Flat No. 102,,Malleshwaram Enclave,11th,Bangalore North,Bangalore,Karnataka,560003-India",Unlisted,Active,karnataka,Indian,22207,"Manufacturing (Metals and Chemicals, and products thereof)"
